homeid,year_month,split,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,percentile_consumo,percentile_equipos,peak_component,high_hours_component,score,categoria,month_coverage,peak_coverage,peak_energy_share,complete_day_ratio,observed_kwh,source_member,category_method_version,sample_flag
123,2017-11,train,371.622515,True,10,Departamento,8,0.9173387096774194,0.6190476190476191,1.0,0.6666666666666666,0.8813556067588326,Ineficiente,0.947674,0.934275,0.304006,0.933333,352.176994,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2018-04,train,276.129136,True,10,Departamento,5,0.7520161290322581,0.6190476190476191,1.0,0.4166666666666667,0.7446620583717358,Ineficiente,0.946937,0.972641,0.29822,0.9,261.476927,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2018-06,train,291.125558,True,10,Departamento,4,0.7923387096774194,0.6190476190476191,1.0,0.3333333333333333,0.7563556067588326,Ineficiente,0.945745,0.965576,0.303786,0.866667,275.330649,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2017-07,train,239.687517,False,9,Departamento,4,0.6350806451612904,0.5,0.0,0.3333333333333333,0.4560483870967742,Moderado,0.973429,0.976288,0.21115,1.0,233.318849,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2017-08,train,227.224318,False,9,Departamento,3,0.5745967741935484,0.5,0.0,0.25,0.407258064516129,Moderado,0.972771,0.954931,0.121666,0.967742,221.037155,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2017-09,train,232.685508,False,9,Departamento,4,0.5907258064516129,0.5,0.0,0.3333333333333333,0.42943548387096775,Moderado,0.966657,0.972032,0.223785,0.933333,224.92717,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2017-10,train,270.44658,False,9,Departamento,5,0.7358870967741935,0.5,0.0,0.4166666666666667,0.529032258064516,Moderado,0.959472,0.960385,0.248989,0.935484,259.48593,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2017-11,train,248.496363,False,9,Departamento,4,0.6633064516129032,0.5,0.0,0.3333333333333333,0.47298387096774197,Moderado,0.971385,0.991356,0.244526,1.0,241.385743,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
124,2018-04,train,221.931082,False,9,Departamento,4,0.5584677419354839,0.5,0.0,0.3333333333333333,0.41008064516129034,Moderado,0.918447,0.956609,0.095336,0.9,203.831969,sensordata/home124_hall1237_sensor6211c6215_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2017-07,test,103.45928,True,8,Departamento,1,0.07661290322580645,0.38095238095238093,1.0,0.08333333333333333,0.2775153609831029,Eficiente,0.969099,0.961064,0.274025,0.935484,100.262294,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2017-08,test,131.737446,True,8,Departamento,2,0.15725806451612903,0.38095238095238093,1.0,0.16666666666666666,0.3384024577572965,Eficiente,0.970108,0.964619,0.291923,0.967742,127.799487,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2017-09,test,144.426724,True,8,Departamento,2,0.1975806451612903,0.38095238095238093,1.0,0.16666666666666666,0.36259600614439325,Eficiente,0.966448,0.979153,0.305362,0.966667,139.580907,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2017-11,test,173.42952,True,8,Departamento,2,0.3346774193548387,0.38095238095238093,1.0,0.16666666666666666,0.44485407066052224,Moderado,0.976368,0.990963,0.300212,1.0,169.33111,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2018-04,test,166.894932,True,8,Departamento,3,0.31048387096774194,0.38095238095238093,1.0,0.25,0.4428379416282642,Moderado,0.939586,0.977421,0.274581,0.9,156.812211,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
125,2018-06,test,138.080102,False,8,Departamento,2,0.1814516129032258,0.38095238095238093,0.0,0.16666666666666666,0.15291858678955456,Eficiente,0.915383,0.944792,0.219742,0.8,126.396192,sensordata/home125_hall1244_sensor6266c6270_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
126,2018-04,train,260.30301,False,12,Casa,3,0.38524590163934425,0.58,0.0,0.25,0.2976475409836066,Eficiente,0.931386,0.956759,0.198808,0.8,242.442527,sensordata/home126_hall1183_sensor5718c5722_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
129,2017-07,train,273.303275,True,9,Casa,3,0.43989071038251365,0.24,1.0,0.25,0.5134344262295082,Moderado,0.972475,0.958808,0.260296,0.83871,265.780701,sensordata/home129_hall1190_sensor5809c5811_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
129,2017-08,train,276.458408,False,9,Casa,4,0.4726775956284153,0.24,0.0,0.3333333333333333,0.3456065573770492,Eficiente,0.978474,0.956971,0.249855,0.935484,270.507492,sensordata/home129_hall1190_sensor5809c5811_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2017-07,train,123.355692,False,8,Departamento,0,0.12298387096774194,0.38095238095238093,0.0,0.0,0.09283794162826421,Eficiente,0.962237,0.957406,0.224275,0.83871,118.697384,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2017-08,train,140.993427,False,8,Departamento,1,0.1875,0.38095238095238093,0.0,0.08333333333333333,0.14404761904761904,Eficiente,0.985927,0.966803,0.204067,0.967742,139.009286,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2017-11,train,163.636172,True,8,Departamento,1,0.2923387096774194,0.38095238095238093,1.0,0.08333333333333333,0.4069508448540707,Moderado,0.986799,0.98216,0.267602,0.966667,161.476074,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2018-03,train,180.4255,True,8,Departamento,1,0.37298387096774194,0.38095238095238093,1.0,0.08333333333333333,0.45533794162826424,Moderado,0.912186,0.939559,0.271876,0.806452,164.581675,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2018-04,train,167.272693,True,8,Departamento,2,0.3165322580645161,0.38095238095238093,1.0,0.16666666666666666,0.4339669738863287,Moderado,0.950454,0.982669,0.267457,0.9,158.98495,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
135,2018-06,train,132.259604,True,8,Departamento,1,0.1592741935483871,0.38095238095238093,1.0,0.08333333333333333,0.32711213517665133,Eficiente,0.939,0.953197,0.27168,0.833333,124.191717,sensordata/home135_hall1281_sensor6562c6566_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2017-07,train,314.835604,False,10,Departamento,6,0.8286290322580645,0.6190476190476191,0.0,0.5,0.6031298003072196,Moderado,0.993769,0.996198,0.192936,1.0,312.873759,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2017-08,train,301.811809,False,10,Departamento,6,0.8165322580645161,0.6190476190476191,0.0,0.5,0.5958717357910905,Moderado,0.991915,0.979673,0.181756,0.967742,299.371533,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2017-09,train,293.375979,False,10,Departamento,6,0.8044354838709677,0.6190476190476191,0.0,0.5,0.5886136712749616,Moderado,0.996769,0.996942,0.203722,1.0,292.428054,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2017-10,train,267.045555,False,10,Departamento,4,0.7278225806451613,0.6190476190476191,0.0,0.3333333333333333,0.5176459293394777,Moderado,0.986348,0.98101,0.206676,0.935484,263.399716,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2017-11,train,285.840126,False,10,Departamento,6,0.780241935483871,0.6190476190476191,0.0,0.5,0.5740975422427035,Moderado,0.993467,0.996345,0.193294,1.0,283.972791,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2018-03,train,361.703341,False,10,Departamento,9,0.8891129032258065,0.6190476190476191,0.0,0.75,0.6769201228878649,Ineficiente,0.915313,0.952077,0.231794,0.83871,331.071741,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
136,2018-04,train,251.705374,False,10,Departamento,5,0.6794354838709677,0.6190476190476191,0.0,0.4166666666666667,0.5011136712749615,Moderado,0.948364,0.979778,0.179653,0.9,238.708365,sensordata/home136_hall1287_sensor6597c6601_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
139,2017-11,train,126.361528,False,8,Departamento,0,0.13911290322580644,0.38095238095238093,0.0,0.0,0.1025153609831029,Eficiente,0.975292,0.985155,0.227965,0.9,123.239345,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
139,2018-03,train,144.775399,False,8,Departamento,1,0.20362903225806453,0.38095238095238093,0.0,0.08333333333333333,0.15372503840245777,Eficiente,0.910822,0.95226,0.196941,0.83871,131.864581,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
139,2018-04,train,125.212116,False,8,Departamento,1,0.1350806451612903,0.38095238095238093,0.0,0.08333333333333333,0.11259600614439323,Eficiente,0.925029,0.946356,0.18753,0.866667,115.82483,sensordata/home139_hall1313_sensor6798c6802_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
144,2017-08,train,414.954885,False,17,Departamento,13,0.9657258064516129,0.9603174603174603,0.0,1.0,0.7774513568868407,Ineficiente,0.987685,0.965381,0.176501,0.935484,409.844793,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
144,2017-09,train,417.922141,False,17,Departamento,14,0.9778225806451613,0.9603174603174603,0.0,1.0,0.7847094214029698,Ineficiente,0.990408,0.9785,0.217651,0.933333,413.913345,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
144,2017-10,train,429.181282,False,17,Departamento,13,0.9858870967741935,0.9603174603174603,0.0,1.0,0.7895481310803891,Ineficiente,0.981362,0.970547,0.213691,0.870968,421.182379,sensordata/home144_hall1337_sensor7029c7033_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
145,2018-04,test,170.533533,False,7,Departamento,3,0.3225806451612903,0.2857142857142857,0.0,0.25,0.24533410138248848,Eficiente,0.930476,0.967954,0.216536,0.9,158.677439,sensordata/home145_hall1345_sensor7121c7125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
145,2018-06,test,144.896886,False,7,Departamento,2,0.2056451612903226,0.2857142857142857,0.0,0.16666666666666666,0.16267281105990783,Eficiente,0.920915,0.942176,0.188961,0.8,133.437733,sensordata/home145_hall1345_sensor7121c7125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
146,2017-08,test,712.385334,False,16,Casa,19,1.0,0.95,0.0,1.0,0.7975,Ineficiente,0.989516,0.976819,0.191329,0.967742,704.916778,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
146,2017-09,test,694.99644,False,16,Casa,21,0.994535519125683,0.95,0.0,1.0,0.7942213114754099,Ineficiente,0.984682,0.980613,0.187489,1.0,684.350553,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
146,2017-10,test,610.451335,False,16,Casa,20,0.994535519125683,0.95,0.0,1.0,0.7942213114754099,Ineficiente,0.982243,0.976259,0.202203,0.935484,599.611385,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
146,2017-11,test,812.264787,False,16,Casa,24,1.0,0.95,0.0,1.0,0.7975,Ineficiente,0.979921,0.971294,0.212742,0.866667,795.954936,sensordata/home146_other1356_sensor7181c7185_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
147,2017-08,train,377.129843,False,12,Departamento,9,0.9334677419354839,0.746031746031746,0.0,0.75,0.7098822324628776,Ineficiente,0.986179,0.974845,0.182885,0.903226,371.917555,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
147,2017-09,train,365.59434,False,12,Departamento,9,0.8971774193548387,0.746031746031746,0.0,0.75,0.6881080389144906,Ineficiente,0.990255,0.989769,0.174224,0.966667,362.03177,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
147,2017-10,train,353.521325,False,12,Departamento,7,0.8810483870967742,0.746031746031746,0.0,0.5833333333333334,0.6534306195596519,Ineficiente,0.975228,0.961071,0.187419,0.806452,344.763961,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
147,2017-11,train,296.892147,False,12,Departamento,4,0.8125,0.746031746031746,0.0,0.3333333333333333,0.5748015873015873,Moderado,0.97207,0.970759,0.17852,0.833333,288.599899,sensordata/home147_hall1365_sensor7287c7291_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
148,2017-08,train,229.698902,True,9,Departamento,4,0.5786290322580645,0.5,1.0,0.3333333333333333,0.6221774193548387,Ineficiente,0.964953,0.949173,0.299358,0.83871,221.648635,sensordata/home148_hall1372_sensor7329c7333_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2017-08,train,303.957542,False,15,Casa,4,0.5819672131147541,0.89,0.0,0.3333333333333333,0.4436803278688524,Moderado,0.975142,0.96218,0.22806,0.935484,296.401728,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2017-09,train,276.154521,False,15,Casa,3,0.4672131147540984,0.89,0.0,0.25,0.362327868852459,Eficiente,0.986042,0.98553,0.239772,0.966667,272.299864,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2017-10,train,302.840445,False,15,Casa,4,0.5710382513661202,0.89,0.0,0.3333333333333333,0.43712295081967206,Moderado,0.972329,0.94515,0.249882,0.870968,294.460504,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2017-11,train,320.482828,False,15,Casa,5,0.674863387978142,0.89,0.0,0.4166666666666667,0.5119180327868852,Moderado,0.987113,0.990137,0.247829,0.966667,316.352902,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2018-03,train,330.343339,True,15,Casa,5,0.7404371584699454,0.89,1.0,0.4166666666666667,0.7512622950819672,Ineficiente,0.91486,0.952829,0.260704,0.806452,302.217842,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2018-04,train,289.224829,False,15,Casa,4,0.5273224043715847,0.89,0.0,0.3333333333333333,0.4108934426229508,Moderado,0.947535,0.981086,0.240743,0.9,274.050679,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
151,2018-06,train,266.929573,False,15,Casa,3,0.40710382513661203,0.89,0.0,0.25,0.3262622950819672,Eficiente,0.938949,0.955963,0.226279,0.866667,250.633276,sensordata/home151_hall1397_sensor7543c7547_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
156,2017-08,train,455.668732,False,14,Departamento,8,0.9939516129032258,0.8968253968253969,0.0,0.6666666666666666,0.7412122375832053,Ineficiente,0.987074,0.97287,0.248122,0.967742,449.778587,sensordata/home156_hall1443_sensor7906c7910_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
156,2017-11,train,646.300117,False,14,Departamento,19,0.9979838709677419,0.8968253968253969,0.0,1.0,0.793631592421915,Ineficiente,0.956494,0.969458,0.187905,0.9,618.182072,sensordata/home156_hall1443_sensor7906c7910_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
157,2017-10,train,282.80363,False,8,Departamento,7,0.7721774193548387,0.38095238095238093,0.0,0.5833333333333334,0.5698540706605223,Moderado,0.942526,0.953851,0.241287,0.83871,266.549697,sensordata/home157_livingroom1611_sensor9304c9308_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
157,2017-11,train,289.870469,True,8,Departamento,8,0.7883064516129032,0.38095238095238093,1.0,0.6666666666666666,0.792031490015361,Ineficiente,0.956358,0.969093,0.260483,0.8,277.220061,sensordata/home157_livingroom1611_sensor9304c9308_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
158,2017-08,train,200.961316,False,14,Departamento,3,0.4737903225806452,0.8968253968253969,0.0,0.25,0.36661546338965695,Moderado,0.961532,0.955634,0.222836,0.903226,193.230638,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
158,2017-09,train,183.186883,True,14,Departamento,3,0.3850806451612903,0.8968253968253969,1.0,0.25,0.5133896569380441,Moderado,0.962224,0.969178,0.275502,0.933333,176.266843,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
158,2017-10,train,188.771958,True,14,Departamento,2,0.4092741935483871,0.8968253968253969,1.0,0.16666666666666666,0.5154057859703021,Moderado,0.958635,0.961402,0.279042,0.903226,180.963401,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
158,2017-11,train,244.615238,True,14,Departamento,3,0.6431451612903226,0.8968253968253969,1.0,0.25,0.6682283666154634,Ineficiente,0.964846,0.974088,0.297086,0.966667,236.015955,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
158,2018-04,train,245.152665,True,14,Departamento,4,0.6471774193548387,0.8968253968253969,1.0,0.3333333333333333,0.6831477214541732,Ineficiente,0.906906,0.948655,0.287823,0.8,222.330484,sensordata/home158_hall1453_sensor7975c7979_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2017-08,test,199.256545,False,6,Departamento,2,0.4637096774193548,0.15873015873015872,0.0,0.16666666666666666,0.3111623143881208,Eficiente,0.987621,0.974924,0.232835,0.967742,196.789942,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2017-09,test,188.69181,False,6,Departamento,2,0.40725806451612906,0.15873015873015872,0.0,0.16666666666666666,0.2772913466461854,Eficiente,0.988835,0.987396,0.237644,1.0,186.585042,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2017-10,test,190.764443,True,6,Departamento,2,0.4314516129032258,0.15873015873015872,1.0,0.16666666666666666,0.4918074756784434,Moderado,0.982758,0.979164,0.269529,0.903226,187.475357,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2017-11,test,194.969899,False,6,Departamento,2,0.4475806451612903,0.15873015873015872,0.0,0.16666666666666666,0.30148489503328213,Eficiente,0.993248,0.993653,0.232752,1.0,193.653551,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2018-04,test,187.173493,False,6,Departamento,1,0.4032258064516129,0.15873015873015872,0.0,0.08333333333333333,0.2623719918074756,Eficiente,0.949297,0.986076,0.200553,0.9,177.68332,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
159,2018-06,test,199.788887,False,6,Departamento,2,0.46774193548387094,0.15873015873015872,0.0,0.16666666666666666,0.3135816692268305,Eficiente,0.936614,0.93969,0.195334,0.833333,187.125108,sensordata/home159_other1457_sensor8000c8004_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
160,2017-11,test,416.108468,True,16,Departamento,10,0.9717741935483871,0.9523809523809523,1.0,0.8333333333333334,0.9556835637480798,Ineficiente,0.971176,0.974248,0.260475,0.8,404.114687,sensordata/home160_utility1467_sensor8073c8077_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
160,2018-06,test,365.216155,False,16,Departamento,8,0.8951612903225806,0.9523809523809523,0.0,0.6666666666666666,0.6847158218125959,Ineficiente,0.923027,0.948289,0.19019,0.8,337.104515,sensordata/home160_utility1467_sensor8073c8077_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2017-08,test,214.643804,False,7,Casa,3,0.21311475409836064,0.1,0.0,0.25,0.1703688524590164,Eficiente,0.981804,0.973168,0.196423,0.967742,210.738158,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2017-09,test,236.95602,False,7,Casa,4,0.3005464480874317,0.1,0.0,0.3333333333333333,0.23532786885245902,Eficiente,0.98964,0.993282,0.238798,1.0,234.501166,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2017-10,test,258.778479,False,7,Casa,4,0.37158469945355194,0.1,0.0,0.3333333333333333,0.27795081967213114,Eficiente,0.981825,0.979657,0.24327,0.935484,254.075117,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2017-11,test,265.336082,False,7,Casa,5,0.40437158469945356,0.1,0.0,0.4166666666666667,0.3101229508196721,Eficiente,0.98754,0.991794,0.242788,1.0,262.029925,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2018-04,test,328.37551,False,7,Casa,6,0.73224043715847,0.1,0.0,0.5,0.519344262295082,Moderado,0.934655,0.97775,0.174052,0.866667,306.917843,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
161,2018-06,test,277.93904,False,7,Casa,5,0.48633879781420764,0.1,0.0,0.4166666666666667,0.3593032786885246,Eficiente,0.925048,0.945076,0.17634,0.866667,257.106908,sensordata/home161_other1488_sensor8214c8218_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
162,2017-11,train,355.743138,False,10,Departamento,6,0.8850806451612904,0.6190476190476191,0.0,0.5,0.6370007680491551,Ineficiente,0.983432,0.976586,0.196371,0.966667,349.849084,sensordata/home162_hall1618_sensor9347c9351_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
163,2017-09,test,185.821966,True,11,Casa,3,0.13114754098360656,0.45,1.0,0.25,0.33868852459016396,Eficiente,0.923408,0.90225,0.277,0.866667,171.589524,sensordata/home163_hall1625_sensor9458_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
164,2017-08,test,431.18084,False,10,Casa,11,0.9016393442622951,0.34,0.0,0.9166666666666666,0.695483606557377,Ineficiente,0.987721,0.974951,0.211501,0.967742,425.886222,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
164,2017-09,test,431.243465,False,10,Casa,11,0.9016393442622951,0.34,0.0,0.9166666666666666,0.695483606557377,Ineficiente,0.991017,0.991046,0.222349,1.0,427.369594,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
164,2017-11,test,454.383845,False,10,Casa,12,0.9508196721311475,0.34,0.0,1.0,0.7374918032786885,Ineficiente,0.982314,0.9875,0.223971,0.933333,446.347632,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
164,2018-03,test,517.507908,False,10,Casa,16,0.9672131147540983,0.34,0.0,1.0,0.747327868852459,Ineficiente,0.906332,0.922177,0.212431,0.806452,469.034203,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
164,2018-06,test,429.45757,False,10,Casa,12,0.9016393442622951,0.34,0.0,1.0,0.707983606557377,Ineficiente,0.945003,0.963282,0.210515,0.866667,405.838895,sensordata/home164_other1489_sensor8225c8227_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2017-08,train,185.849123,False,12,Departamento,2,0.4012096774193548,0.746031746031746,0.0,0.16666666666666666,0.30302739375320015,Eficiente,0.983312,0.967977,0.202649,0.967742,182.747613,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2017-09,train,157.257295,False,12,Departamento,1,0.2762096774193548,0.746031746031746,0.0,0.08333333333333333,0.2155273937532002,Eficiente,0.991126,0.990854,0.213548,1.0,155.861818,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2017-10,train,175.648361,True,12,Departamento,2,0.34475806451612906,0.746031746031746,1.0,0.16666666666666666,0.4691564260112647,Moderado,0.974069,0.972872,0.303714,0.935484,171.093554,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2017-11,train,191.307336,True,12,Departamento,3,0.4334677419354839,0.746031746031746,1.0,0.25,0.5348822324628776,Moderado,0.991881,0.993863,0.329567,1.0,189.754071,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2018-04,train,156.54991,True,12,Departamento,1,0.2721774193548387,0.746031746031746,1.0,0.08333333333333333,0.4131080389144905,Moderado,0.936449,0.974653,0.276818,0.9,146.600958,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
165,2018-06,train,146.973373,False,12,Departamento,1,0.2157258064516129,0.746031746031746,0.0,0.08333333333333333,0.17923707117255505,Eficiente,0.930351,0.953921,0.246201,0.866667,136.73678,sensordata/home165_cupboard1501_sensor8320c8324_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
166,2017-09,test,290.80759,True,7,Casa,5,0.5300546448087432,0.1,1.0,0.4166666666666667,0.5855327868852459,Moderado,0.983571,0.974843,0.266071,0.966667,286.029908,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
166,2017-10,test,297.642837,True,7,Casa,5,0.5519125683060109,0.1,1.0,0.4166666666666667,0.5986475409836065,Moderado,0.980745,0.968905,0.266449,0.935484,291.911825,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
166,2017-11,test,334.606057,True,7,Casa,8,0.7595628415300546,0.1,1.0,0.6666666666666666,0.7607377049180327,Ineficiente,0.987769,0.981051,0.294595,1.0,330.513587,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
166,2018-04,test,329.227371,True,7,Casa,7,0.7377049180327869,0.1,1.0,0.5833333333333334,0.7351229508196722,Ineficiente,0.941601,0.973079,0.253692,0.866667,310.000721,sensordata/home166_other1515_sensor8403c8407_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
168,2017-11,train,561.271599,True,16,Casa,13,0.9754098360655737,0.95,1.0,1.0,0.9827459016393443,Ineficiente,0.994925,0.992382,0.285613,1.0,558.423016,sensordata/home168_other1530_sensor8528c8532_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
169,2017-08,train,216.267608,True,18,Casa,3,0.22131147540983606,0.99,1.0,0.25,0.4197868852459016,Moderado,0.938289,0.938586,0.289905,0.903226,202.921416,sensordata/home169_kitchen1542_sensor8594c8600_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
